time,car_acceleration,car_velocity,car_position,front_right_vertical_load,front_right_x_friction,front_right_y_friction,front_right_rolling_resistance,front_left_vertical_load,front_left_x_friction,front_left_y_friction,front_left_rolling_resistance,rear_right_vertical_load,rear_right_x_friction,rear_right_y_friction,rear_right_rolling_resistance,rear_left_vertical_load,rear_left_x_friction,rear_left_y_friction,rear_left_rolling_resistance,cnt_grav_inertial_z,cnt_grav_inertial_x,cnt_grav_inertial_y
710,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(8.472036004621744), np.float64(0.0), 0)","(np.float64(30.207663153736295), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
715,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(8.532283573752814), np.float64(0.0), 0)","(np.float64(30.63578352165221), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
720,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(8.592531142883884), np.float64(0.0), 0)","(np.float64(31.06691626802468), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
725,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(8.652778712014953), np.float64(0.0), 0)","(np.float64(31.501061392853703), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
730,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(8.713026281146023), np.float64(0.0), 0)","(np.float64(31.938218896139283), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
735,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(8.773273850277093), np.float64(0.0), 0)","(np.float64(32.37838877788142), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
740,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(8.833521419408163), np.float64(0.0), 0)","(np.float64(32.82157103808011), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
745,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(8.893768988539232), np.float64(0.0), 0)","(np.float64(33.26776567673535), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
750,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(8.954016557670302), np.float64(0.0), 0)","(np.float64(33.71697269384715), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
755,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.014264126801372), np.float64(0.0), 0)","(np.float64(34.169192089415496), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
760,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.074511695932442), np.float64(0.0), 0)","(np.float64(34.6244238634404), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
765,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.134759265063511), np.float64(0.0), 0)","(np.float64(35.082668015921854), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
770,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.195006834194581), np.float64(0.0), 0)","(np.float64(35.54392454685986), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
775,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.255254403325651), np.float64(0.0), 0)","(np.float64(36.008193456254425), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
780,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.31550197245672), np.float64(0.0), 0)","(np.float64(36.47547474410554), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
785,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.37574954158779), np.float64(0.0), 0)","(np.float64(36.94576841041321), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
790,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.43599711071886), np.float64(0.0), 0)","(np.float64(37.41907445517743), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
795,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.49624467984993), np.float64(0.0), 0)","(np.float64(37.895392878398205), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
800,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.556492248981), np.float64(0.0), 0)","(np.float64(38.37472368007553), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
805,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.61673981811207), np.float64(0.0), 0)","(np.float64(38.857066860209414), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
810,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.67698738724314), np.float64(0.0), 0)","(np.float64(39.34242241879985), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
815,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.737234956374209), np.float64(0.0), 0)","(np.float64(39.83079035584684), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
820,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.797482525505279), np.float64(0.0), 0)","(np.float64(40.32217067135038), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
825,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.857730094636349), np.float64(0.0), 0)","(np.float64(40.81656336531047), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
830,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.917977663767418), np.float64(0.0), 0)","(np.float64(41.31396843772713), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
835,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(9.978225232898488), np.float64(0.0), 0)","(np.float64(41.814385888600334), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
840,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.038472802029558), np.float64(0.0), 0)","(np.float64(42.317815717930095), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
845,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.098720371160628), np.float64(0.0), 0)","(np.float64(42.82425792571641), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
850,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.158967940291697), np.float64(0.0), 0)","(np.float64(43.33371251195928), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
855,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.219215509422767), np.float64(0.0), 0)","(np.float64(43.8461794766587), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
860,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.279463078553837), np.float64(0.0), 0)","(np.float64(44.36165881981467), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
865,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.339710647684907), np.float64(0.0), 0)","(np.float64(44.8801505414272), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
870,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.399958216815977), np.float64(0.0), 0)","(np.float64(45.40165464149628), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
875,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.460205785947046), np.float64(0.0), 0)","(np.float64(45.92617112002191), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
880,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.520453355078116), np.float64(0.0), 0)","(np.float64(46.4536999770041), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
885,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.580700924209186), np.float64(0.0), 0)","(np.float64(46.98424121244284), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
890,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.640948493340256), np.float64(0.0), 0)","(np.float64(47.51779482633813), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
895,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.701196062471325), np.float64(0.0), 0)","(np.float64(48.05436081868998), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
900,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.761443631602395), np.float64(0.0), 0)","(np.float64(48.59393918949838), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
905,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.821691200733465), np.float64(0.0), 0)","(np.float64(49.13652993876333), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
910,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.881938769864535), np.float64(0.0), 0)","(np.float64(49.68213306648484), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
915,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(10.942186338995604), np.float64(0.0), 0)","(np.float64(50.2307485726629), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
920,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.002433908126674), np.float64(0.0), 0)","(np.float64(50.78237645729751), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
925,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.062681477257744), np.float64(0.0), 0)","(np.float64(51.337016720388675), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
930,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.122929046388814), np.float64(0.0), 0)","(np.float64(51.894669361936394), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
935,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.183176615519884), np.float64(0.0), 0)","(np.float64(52.455334381940666), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
940,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.243424184650953), np.float64(0.0), 0)","(np.float64(53.01901178040149), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
945,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.303671753782023), np.float64(0.0), 0)","(np.float64(53.58570155731887), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
950,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.363919322913093), np.float64(0.0), 0)","(np.float64(54.1554037126928), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
955,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.424166892044163), np.float64(0.0), 0)","(np.float64(54.72811824652329), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
960,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.484414461175232), np.float64(0.0), 0)","(np.float64(55.303845158810326), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
965,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.544662030306302), np.float64(0.0), 0)","(np.float64(55.882584449553924), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
970,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.604909599437372), np.float64(0.0), 0)","(np.float64(56.464336118754076), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
975,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.665157168568442), np.float64(0.0), 0)","(np.float64(57.04910016641078), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
980,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.725404737699511), np.float64(0.0), 0)","(np.float64(57.63687659252404), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
985,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.785652306830581), np.float64(0.0), 0)","(np.float64(58.22766539709385), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
990,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.845899875961651), np.float64(0.0), 0)","(np.float64(58.821466580120216), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
995,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.90614744509272), np.float64(0.0), 0)","(np.float64(59.418280141603134), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1000,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(11.96639501422379), np.float64(0.0), 0)","(np.float64(60.018106081542605), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1005,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.02664258335486), np.float64(0.0), 0)","(np.float64(60.62094439993863), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1010,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.08689015248593), np.float64(0.0), 0)","(np.float64(61.22679509679121), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1015,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.147137721617), np.float64(0.0), 0)","(np.float64(61.83565817210034), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1020,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.20738529074807), np.float64(0.0), 0)","(np.float64(62.44753362586602), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1025,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.26763285987914), np.float64(0.0), 0)","(np.float64(63.06242145808826), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1030,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.327880429010209), np.float64(0.0), 0)","(np.float64(63.68032166876705), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1035,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.388127998141279), np.float64(0.0), 0)","(np.float64(64.3012342579024), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1040,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.448375567272349), np.float64(0.0), 0)","(np.float64(64.9251592254943), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1045,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.508623136403418), np.float64(0.0), 0)","(np.float64(65.55209657154275), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1050,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.568870705534488), np.float64(0.0), 0)","(np.float64(66.18204629604776), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
